Date, Variable, National, Bomi County, Bong County, Gbarpolu County, Grand Bassa, Grand Cape Mount, Grand Gedeh, Grand Kru, Lofa County, Margibi County, Maryland County, Montserrado County, Nimba County, River Gee County, RiverCess County, Sinoe County
11/29/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/29/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/29/2014,"Total death/s in confirmed, 
 probable, suspected cases",3155,158,124,10,63,70,5,26,384,550,17,1648,53,8,25,14
11/29/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/29/2014,Newly reported contacts,19,0,0,0,2,0,0,0,7,0,10,0,0,0,0,
11/29/2014,Total contacts listed,,,,,,,,,,,,,,,,
11/29/2014,Currently under follow-up,6332,202,54,73,399,1,72,66,2145,27,3175,0,0,31,87,
11/29/2014,Contacts seen,5993,202,27,65,383,1,60,66,1913,27,3167,0,0,31,51,
11/29/2014,"Contacts who completed 21 day 
 follow-up",70,9,0,0,8,0,0,0,0,0,53,0,0,0,0,
11/29/2014,Contacts lost to follow-up,92,0,27,0,2,0,10,0,17,0,0,0,0,0,36,
11/29/2014,New admissions,,1,0,0,0,0,0,0,1,0,17,0,0,0,0,
11/29/2014,"Total no. currently in Treatment 
 Units",8,11,0,0,0,0,0,0,18,0,67,6,0,0,0,
11/29/2014,Total discharges,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
11/29/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/29/2014,Newly Reported Cases in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2014,Cumulative cases among HCW,361,18,41,0,8,8,0,0,22,70,1,177,12,3,0,1
11/29/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/2014,Cumulative deaths among HCW,174,14,16,0,4,4,0,0,16,38,0,80,2,0,0,0
11/29/2014,New Case/s (Suspected),7,0,0,0,2,0,0,1,0,1,0,2,0,0,1,0
11/29/2014,New Case/s (Probable),4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
11/29/2014,New case/s (confirmed),10,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0
11/29/2014,Total suspected cases,3053,84,391,25,44,45,8,14,171,415,15,1728,80,7,9,17
11/29/2014,Total probable cases,1792,69,32,3,66,50,0,17,149,478,2,774,128,5,16,3
11/29/2014,Total confirmed cases,2805,135,135,10,37,40,2,4,325,360,4,1595,114,7,19,18
11/29/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/29/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/29/2014,"Cumulative confirmed, probable and suspected cases",7650,288,558,38,147,135,10,35,645,1253,21,4097,322,19,44,38
11/30/2014,Specimens collected,,,,,,,,,,,,,,,,
11/30/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
11/30/2014,Total specimens tested,46,,,,,,,,,,,,,,,
11/30/2014,Newly reported deaths,,,,,,,,,,,,,,,,
11/30/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
11/30/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
11/30/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
11/30/2014,"Total death/s in confirmed, 
 probable, suspected cases",3157,158,124,10,62,74,5,26,384,549,17,1648,53,8,25,14
11/30/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
11/30/2014,Newly reported contacts,125,4,0,0,0,8,0,0,0,7,0,106,0,0,0,0
11/30/2014,Total contacts listed,,,,,,,,,,,,,,,,
11/30/2014,Currently under follow-up,6429,142,202,8,62,391,1,72,66,2145,27,3226,0,0,0,87
11/30/2014,Contacts seen,6135,142,202,8,60,383,1,60,66,1913,27,3222,0,0,0,51
11/30/2014,"Contacts who completed 21 day 
 follow-up",69,0,9,5,10,7,0,0,0,0,0,32,0,0,6,0
11/30/2014,Contacts lost to follow-up,93,0,0,27,2,1,0,10,0,17,0,0,0,0,0,36
11/30/2014,New admissions,11,1,0,0,0,0,0,0,0,1,0,7,2,0,0,0
11/30/2014,"Total no. currently in Treatment 
 Units",148,5,11,0,0,0,0,0,0,19,0,105,8,0,0,0
11/30/2014,Total discharges,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0
11/30/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
11/30/2014,Newly Reported Cases in HCW,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11/30/2014,Cumulative cases among HCW,362,18,41,0,9,8,0,0,22,70,1,177,12,3,0,1
11/30/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/2014,Cumulative deaths among HCW,174,14,16,0,4,4,0,0,16,38,0,80,2,0,0,0
11/30/2014,New Case/s (Suspected),,,,,,,,,,,,,,7,9,17
11/30/2014,New Case/s (Probable),,,,,,,,,,,,,,5,16,3
11/30/2014,New case/s (confirmed),10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
11/30/2014,Total suspected cases,3051,84,391,25,42,45,8,14,171,415,15,1728,80,,,
11/30/2014,Total probable cases,1779,69,32,3,66,37,0,17,149,478,2,774,128,,,
11/30/2014,Total confirmed cases,2823,135,135,10,38,57,2,4,325,360,4,1595,114,,,
11/30/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
11/30/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
11/30/2014,"Cumulative confirmed, probable and suspected cases",7653,288,558,38,146,139,10,35,645,1253,21,4097,322,19,44,38
12/1/2014,Specimens collected,,,,,,,,,,,,,,,,,
12/1/2014,Specimens pending for testing,,,,,,,,,,,,,,,,,
12/1/2014,Total specimens tested,,,,,,,,,,,,,,,,,
12/1/2014,Newly reported deaths,,,,,,,,,,,,,,,,,
12/1/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,,
12/1/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,,
12/1/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,,
12/1/2014,"Total death/s in confirmed, 
 probable, suspected cases",3161,158,124,10,63,74,5,26,384,549,17,1651,53,8,25,14,
12/1/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,,
12/1/2014,Newly reported contacts,263,0,16,0,11,19,0,0,0,34,0,181,0,0,0,2,
12/1/2014,Total contacts listed,,,,,,,,,,,,,,,,,
12/1/2014,Currently under follow-up,6101,142,218,8,50,410,1,72,66,1729,27,3297,0,0,0,81,
12/1/2014,Contacts seen,5941,142,218,8,55,402,1,60,66,1613,27,3291,0,0,0,58,
12/1/2014,"Contacts who completed 21 day 
 follow-up",859,0,9,5,23,7,0,0,0,499,46,264,0,0,6,0,
12/1/2014,Contacts lost to follow-up,93,0,0,0,2,1,0,12,0,17,0,0,0,0,0,23,
12/1/2014,New admissions,12,0,2,0,0,0,0,0,0,1,0,9,0,0,0,0,
12/1/2014,"Total no. currently in Treatment 
 Units",149,5,11,0,0,0,0,0,0,20,0,105,8,0,0,0,
12/1/2014,Total discharges,6,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,
12/1/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,,
12/1/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,,
12/1/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,,
12/1/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,,
12/1/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,,
12/1/2014,New Case/s (Suspected),25,0,3,0,2,,2,0,0,0,5,0,12,0,0,0,1
12/1/2014,New Case/s (Probable),9,0,0,0,1,,0,0,0,0,1,0,7,0,0,0,0
12/1/2014,New case/s (confirmed),1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0
12/1/2014,Total suspected cases,3059,84,391,25,43,45,8,14,171,415,15,1735,80,7,9,17,
12/1/2014,Total probable cases,1793,73,32,3,65,38,0,17,149,478,2,784,128,5,16,3,
12/1/2014,Total confirmed cases,2823,135,135,10,38,57,2,4,325,360,4,1595,114,7,19,18,
12/1/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,,
12/1/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,,
12/1/2014,"Cumulative confirmed, probable and suspected cases",7675,292,558,38,146,140,10,35,645,1253,21,4114,322,19,44,38,
12/2/2014,Specimens collected,,,,,,,,,,,,,,,,
12/2/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/2/2014,Total specimens tested,71,,,,,,,,,,,,,,,
12/2/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/2/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/2/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/2/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/2/2014,"Total death/s in confirmed, 
 probable, suspected cases",3161,158,124,10,62,74,5,27,384,549,17,1651,53,8,25,14
12/2/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/2/2014,Newly reported contacts,169,0,0,0,0,9,0,0,0,4,0,156,0,0,0,0
12/2/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/2/2014,Currently under follow-up,6027,132,218,8,50,410,1,72,66,1733,27,3229,0,0,0,81
12/2/2014,Contacts seen,5573,132,218,8,55,373,1,0,66,1418,27,3225,0,0,0,50
12/2/2014,"Contacts who completed 21 day 
 follow-up",782,10,0,0,23,7,0,38,0,499,0,199,0,0,6,0
12/2/2014,Contacts lost to follow-up,85,0,0,0,2,1,0,34,0,17,0,0,0,0,0,31
12/2/2014,New admissions,23,4,2,0,0,0,0,0,0,3,0,13,1,0,0,0
12/2/2014,"Total no. currently in Treatment 
 Units",133,5,9,0,0,0,0,0,0,3,0,107,9,0,0,0
12/2/2014,Total discharges,30,2,3,0,0,0,0,0,0,4,0,21,0,0,0,0
12/2/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/2/2014,Newly Reported Cases in HCW,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12/2/2014,Cumulative cases among HCW,363,18,41,0,8,9,0,0,22,70,1,178,12,3,0,1
12/2/2014,Newly Reported deaths in HCW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/2014,Cumulative deaths among HCW,174,14,16,0,4,4,0,0,16,38,0,80,2,0,0,0
12/2/2014,New Case/s (Suspected),18,0,0,0,3,,1,0,0,0,3,0,10,1,0,0
12/2/2014,New Case/s (Probable),10,4,0,0,0,,3,0,0,0,0,0,2,1,0,0
12/2/2014,New case/s (confirmed),9,0,0,0,0,0,,0,0,0,0,0,9,0,0,0
12/2/2014,Total suspected cases,3057,84,391,25,40,45,8,14,171,415,15,1735,80,7,9,18
12/2/2014,Total probable cases,1809,73,32,3,73,45,0,18,149,478,2,784,128,5,16,3
12/2/2014,Total confirmed cases,2824,135,135,10,38,58,2,4,325,360,4,1595,114,7,19,18
12/2/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/2/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/2/2014,"Cumulative confirmed, probable and suspected cases",7690,292,558,38,151,148,10,36,645,1253,21,4114,322,19,44,39
12/3/2014,Specimens collected,,,,,,,,,,,,,,,,
12/3/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/3/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/3/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/3/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/3/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/3/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/3/2014,"Total death/s in confirmed, 
 probable, suspected cases",3177,158,124,10,62,74,5,27,384,549,17,1667,53,8,25,
12/3/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/3/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/3/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/3/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/3/2014,Contacts seen,,,,,,,,,,,,,,,,
12/3/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/3/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/3/2014,New admissions,,,,,,,,,,,,,,,,
12/3/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/3/2014,Total discharges,,,,,,,,,,,,,,,,
12/3/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/3/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/3/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/3/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/3/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/3/2014,New Case/s (Suspected),,,,,,,,,,,,,,,,
12/3/2014,New Case/s (Probable),,,,,,,,,,,,,,,,
12/3/2014,New case/s (confirmed),,,,,,,,,,,,,,,,
12/3/2014,Total suspected cases,3075,83,391,25,41,45,8,14,171,415,15,1753,80,7,9,18
12/3/2014,Total probable cases,1814,73,32,3,73,45,0,18,149,478,2,789,128,5,13,3
12/3/2014,Total confirmed cases,2830,135,135,10,38,58,2,4,325,360,4,1601,114,7,19,18
12/3/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/3/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/3/2014,"Cumulative confirmed, probable and suspected cases",7719,291,558,38,152,148,10,36,645,1253,21,4143,322,19,44,39
12/4/2014,Specimens collected,,,,,,,,,,,,,,,,
12/4/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/4/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/4/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/4/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/4/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/4/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/4/2014,"Total death/s in confirmed, 
 probable, suspected cases",3205,158,124,10,65,75,5,27,385,550,17,1688,53,8,26,14
12/4/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/4/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/4/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/4/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/4/2014,Contacts seen,,,,,,,,,,,,,,,,
12/4/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/4/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/4/2014,New admissions,,,,,,,,,,,,,,,,
12/4/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/4/2014,Total discharges,,,,,,,,,,,,,,,,
12/4/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/4/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/4/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/4/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/4/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/4/2014,New Case/s (Suspected),3054,83,390,25,41,45,8,14,171,415,15,1733,80,7,9,18
12/4/2014,New Case/s (Probable),1800,73,32,3,73,43,0,18,148,474,2,786,128,5,12,3
12/4/2014,New case/s (confirmed),2867,135,135,10,40,59,2,4,326,365,4,1630,114,7,20,16
12/4/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/4/2014,Total probable cases,,,,,,,,,,,,,,,,
12/4/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/4/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/4/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/4/2014,"Cumulative confirmed, probable and suspected cases",7721,291,557,38,154,147,10,36,645,1254,21,4149,322,19,41,37
12/5/2014,Specimens collected,,,,,,,,,,,,,,,,
12/5/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/5/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/5/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/5/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/5/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/5/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/5/2014,"Total death/s in confirmed, 
 probable, suspected cases",3206,158,124,10,65,76,5,27,385,550,17,1688,53,8,26,14
12/5/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/5/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/5/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/5/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/5/2014,Contacts seen,,,,,,,,,,,,,,,,
12/5/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/5/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/5/2014,New admissions,,,,,,,,,,,,,,,,
12/5/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/5/2014,Total discharges,,,,,,,,,,,,,,,,
12/5/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/5/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/5/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/5/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/5/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/5/2014,New Case/s (Suspected),3056,83,390,25,41,57,8,14,171,415,15,1733,80,7,9,18
12/5/2014,New Case/s (Probable),1808,75,32,3,75,47,0,18,148,474,2,786,128,5,12,3
12/5/2014,New case/s (confirmed),2867,135,135,10,40,59,2,4,326,365,4,1630,114,7,20,16
12/5/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/5/2014,Total probable cases,,,,,,,,,,,,,,,,
12/5/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/5/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/5/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/5/2014,"Cumulative confirmed, probable and suspected cases",7731,293,557,38,156,153,10,36,645,1254,21,4149,322,19,41,37
12/6/2014,Specimens collected,,,,,,,,,,,,,,,,
12/6/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/6/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/6/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/6/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/6/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/6/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/6/2014,"Total death/s in confirmed, 
 probable, suspected cases",3212,158,124,10,65,82,5,27,385,550,17,1688,53,8,26,14
12/6/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/6/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/6/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/6/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/6/2014,Contacts seen,,,,,,,,,,,,,,,,
12/6/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/6/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/6/2014,New admissions,,,,,,,,,,,,,,,,
12/6/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/6/2014,Total discharges,,,,,,,,,,,,,,,,
12/6/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/6/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/6/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/6/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/6/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/6/2014,New Case/s (Suspected),3056,83,390,25,41,57,8,14,171,415,15,1733,80,7,9,18
12/6/2014,New Case/s (Probable),1810,75,32,3,75,49,0,18,148,474,2,786,128,5,12,3
12/6/2014,New case/s (confirmed),2869,135,135,10,61,59,2,4,326,365,4,1630,114,7,20,16
12/6/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/6/2014,Total probable cases,,,,,,,,,,,,,,,,
12/6/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/6/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/6/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/6/2014,"Cumulative confirmed, probable and suspected cases",7735,293,557,38,156,157,10,36,645,1254,21,4149,322,19,41,37
12/7/2014,Specimens collected,,,,,,,,,,,,,,,,
12/7/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/7/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/7/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/7/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/7/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/7/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/7/2014,"Total death/s in confirmed, 
 probable, suspected cases",3222,158,124,10,65,82,5,27,385,550,17,1688,53,8,26,14
12/7/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/7/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/7/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/7/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/7/2014,Contacts seen,,,,,,,,,,,,,,,,
12/7/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/7/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/7/2014,New admissions,,,,,,,,,,,,,,,,
12/7/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/7/2014,Total discharges,,,,,,,,,,,,,,,,
12/7/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/7/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/7/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/7/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/7/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/7/2014,New Case/s (Suspected),3067,83,390,25,41,47,8,14,171,415,15,1744,80,7,9,18
12/7/2014,New Case/s (Probable),1829,75,32,3,73,49,0,18,148,474,2,807,128,5,12,3
12/7/2014,New case/s (confirmed),2869,135,135,10,61,59,2,4,326,365,4,1630,114,7,20,16
12/7/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/7/2014,Total probable cases,,,,,,,,,,,,,,,,
12/7/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/7/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/7/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/7/2014,"Cumulative confirmed, probable and suspected cases",7765,293,557,38,154,157,10,36,645,1254,21,4181,322,19,41,37
12/8/2014,Specimens collected,,,,,,,,,,,,,,,,
12/8/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/8/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/8/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/8/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/8/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/8/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/8/2014,"Total death/s in confirmed, 
 probable, suspected cases",3255,158,125,10,68,84,5,27,384,551,17,1725,53,8,26,14
12/8/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/8/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/8/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/8/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/8/2014,Contacts seen,,,,,,,,,,,,,,,,
12/8/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/8/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/8/2014,New admissions,,,,,,,,,,,,,,,,
12/8/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/8/2014,Total discharges,,,,,,,,,,,,,,,,
12/8/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
12/8/2014,Newly Reported Cases in HCW,,,,,,,,,,,,,,,,
12/8/2014,Cumulative cases among HCW,,,,,,,,,,,,,,,,
12/8/2014,Newly Reported deaths in HCW,,,,,,,,,,,,,,,,
12/8/2014,Cumulative deaths among HCW,,,,,,,,,,,,,,,,
12/8/2014,New Case/s (Suspected),3054,83,390,26,43,48,8,14,171,412,15,1730,78,7,9,18
12/8/2014,New Case/s (Probable),1805,74,32,3,70,49,0,18,148,465,2,797,128,4,12,3
12/8/2014,New case/s (confirmed),2927,135,135,10,41,67,2,4,325,379,4,1667,114,7,20,16
12/8/2014,Total suspected cases,,,,,,,,,,,,,,,,
12/8/2014,Total probable cases,,,,,,,,,,,,,,,,
12/8/2014,Total confirmed cases,,,,,,,,,,,,,,,,
12/8/2014,"Total Number of Confirmed Cases 
 of Sierra Leonean Nationality",,,,,,,,,,,,,,,,
12/8/2014,"Total Number of Confirmed Cases 
 of Guinean Nationality",,,,,,,,,,,,,,,,
12/8/2014,"Cumulative confirmed, probable and suspected cases",7786,292,557,39,154,164,10,36,644,1256,21,4194,320,19,41,39
12/9/2014,Specimens collected,,,,,,,,,,,,,,,,
12/9/2014,Specimens pending for testing,,,,,,,,,,,,,,,,
12/9/2014,Total specimens tested,,,,,,,,,,,,,,,,
12/9/2014,Newly reported deaths,,,,,,,,,,,,,,,,
12/9/2014,Total death/s in confirmed cases,,,,,,,,,,,,,,,,
12/9/2014,Total death/s in probable cases,,,,,,,,,,,,,,,,
12/9/2014,Total death/s in suspected cases,,,,,,,,,,,,,,,,
12/9/2014,"Total death/s in confirmed, 
 probable, suspected cases",3290,158,125,10,70,87,5,27,384,557,19,1747,53,8,26,14
12/9/2014,"Case Fatality Rate (CFR) - 
 Confirmed & Probable Cases",,,,,,,,,,,,,,,,
12/9/2014,Newly reported contacts,,,,,,,,,,,,,,,,
12/9/2014,Total contacts listed,,,,,,,,,,,,,,,,
12/9/2014,Currently under follow-up,,,,,,,,,,,,,,,,
12/9/2014,Contacts seen,,,,,,,,,,,,,,,,
12/9/2014,"Contacts who completed 21 day 
 follow-up",,,,,,,,,,,,,,,,
12/9/2014,Contacts lost to follow-up,,,,,,,,,,,,,,,,
12/9/2014,New admissions,,,,,,,,,,,,,,,,
12/9/2014,"Total no. currently in Treatment 
 Units",,,,,,,,,,,,,,,,
12/9/2014,Total discharges,,,,,,,,,,,,,,,,
12/9/2014,Cumulative admission/isolation,,,,,,,,,,,,,,,,
